Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(24, 19)",taxation,6,0.5,True,True,False
0,1,5.0,"(32, 4)",taxation,6,0.5,True,True,False
0,2,5.0,"(37, 40)",taxation,6,0.5,True,True,False
0,3,5.0,"(30, 27)",taxation,6,0.5,True,True,False
0,4,5.0,"(4, 36)",taxation,6,0.5,True,True,False
0,5,5.0,"(4, 45)",taxation,6,0.5,True,True,False
0,6,5.0,"(5, 10)",taxation,6,0.5,True,True,False
0,7,5.0,"(10, 26)",taxation,6,0.5,True,True,False
0,8,5.0,"(11, 16)",taxation,6,0.5,True,True,False
0,9,5.0,"(37, 11)",taxation,6,0.5,True,True,False
0,10,5.0,"(11, 4)",taxation,6,0.5,True,True,False
0,11,5.0,"(32, 31)",taxation,6,0.5,True,True,False
0,12,5.0,"(31, 13)",taxation,6,0.5,True,True,False
0,13,5.0,"(22, 6)",taxation,6,0.5,True,True,False
0,14,5.0,"(6, 40)",taxation,6,0.5,True,True,False
0,15,5.0,"(25, 46)",taxation,6,0.5,True,True,False
0,16,5.0,"(29, 9)",taxation,6,0.5,True,True,False
0,17,5.0,"(18, 18)",taxation,6,0.5,True,True,False
0,18,5.0,"(36, 17)",taxation,6,0.5,True,True,False
0,19,5.0,"(9, 13)",taxation,6,0.5,True,True,False
0,20,5.0,"(15, 17)",taxation,6,0.5,True,True,False
0,21,5.0,"(41, 34)",taxation,6,0.5,True,True,False
0,22,5.0,"(38, 24)",taxation,6,0.5,True,True,False
0,23,5.0,"(19, 10)",taxation,6,0.5,True,True,False
0,24,5.0,"(35, 8)",taxation,6,0.5,True,True,False
0,25,5.0,"(41, 21)",taxation,6,0.5,True,True,False
0,26,5.0,"(3, 16)",taxation,6,0.5,True,True,False
0,27,5.0,"(32, 38)",taxation,6,0.5,True,True,False
0,28,5.0,"(25, 44)",taxation,6,0.5,True,True,False
0,29,5.0,"(25, 34)",taxation,6,0.5,True,True,False
0,30,5.0,"(20, 40)",taxation,6,0.5,True,True,False
0,31,5.0,"(39, 9)",taxation,6,0.5,True,True,False
0,32,5.0,"(5, 26)",taxation,6,0.5,True,True,False
0,33,5.0,"(19, 36)",taxation,6,0.5,True,True,False
0,34,5.0,"(37, 18)",taxation,6,0.5,True,True,False
0,35,5.0,"(42, 39)",taxation,6,0.5,True,True,False
0,36,5.0,"(11, 19)",taxation,6,0.5,True,True,False
0,37,5.0,"(17, 8)",taxation,6,0.5,True,True,False
0,38,5.0,"(38, 40)",taxation,6,0.5,True,True,False
0,39,5.0,"(42, 22)",taxation,6,0.5,True,True,False
0,40,5.0,"(26, 47)",taxation,6,0.5,True,True,False
0,41,5.0,"(0, 25)",taxation,6,0.5,True,True,False
0,42,5.0,"(46, 20)",taxation,6,0.5,True,True,False
0,43,5.0,"(21, 19)",taxation,6,0.5,True,True,False
0,44,5.0,"(49, 18)",taxation,6,0.5,True,True,False
0,45,5.0,"(21, 10)",taxation,6,0.5,True,True,False
0,46,5.0,"(29, 14)",taxation,6,0.5,True,True,False
0,47,5.0,"(35, 6)",taxation,6,0.5,True,True,False
0,48,5.0,"(13, 28)",taxation,6,0.5,True,True,False
0,49,5.0,"(1, 0)",taxation,6,0.5,True,True,False
0,50,5.0,"(31, 42)",taxation,6,0.5,True,True,False
0,51,5.0,"(43, 10)",taxation,6,0.5,True,True,False
0,52,5.0,"(5, 45)",taxation,6,0.5,True,True,False
0,53,5.0,"(16, 8)",taxation,6,0.5,True,True,False
0,54,5.0,"(46, 47)",taxation,6,0.5,True,True,False
0,55,5.0,"(37, 12)",taxation,6,0.5,True,True,False
0,56,5.0,"(6, 10)",taxation,6,0.5,True,True,False
0,57,5.0,"(24, 41)",taxation,6,0.5,True,True,False
0,58,5.0,"(21, 21)",taxation,6,0.5,True,True,False
0,59,5.0,"(23, 23)",taxation,6,0.5,True,True,False
0,60,5.0,"(38, 7)",taxation,6,0.5,True,True,False
0,61,5.0,"(11, 0)",taxation,6,0.5,True,True,False
0,62,5.0,"(13, 43)",taxation,6,0.5,True,True,False
0,63,5.0,"(3, 8)",taxation,6,0.5,True,True,False
0,64,5.0,"(31, 28)",taxation,6,0.5,True,True,False
0,65,5.0,"(33, 8)",taxation,6,0.5,True,True,False
0,66,5.0,"(44, 1)",taxation,6,0.5,True,True,False
0,67,5.0,"(37, 9)",taxation,6,0.5,True,True,False
0,68,5.0,"(25, 17)",taxation,6,0.5,True,True,False
0,69,5.0,"(8, 46)",taxation,6,0.5,True,True,False
0,70,5.0,"(4, 46)",taxation,6,0.5,True,True,False
0,71,5.0,"(37, 33)",taxation,6,0.5,True,True,False
0,72,5.0,"(46, 46)",taxation,6,0.5,True,True,False
0,73,5.0,"(40, 45)",taxation,6,0.5,True,True,False
0,74,5.0,"(28, 6)",taxation,6,0.5,True,True,False
0,75,5.0,"(49, 5)",taxation,6,0.5,True,True,False
0,76,5.0,"(17, 14)",taxation,6,0.5,True,True,False
0,77,5.0,"(35, 22)",taxation,6,0.5,True,True,False
0,78,5.0,"(16, 1)",taxation,6,0.5,True,True,False
0,79,5.0,"(43, 48)",taxation,6,0.5,True,True,False
0,80,5.0,"(4, 30)",taxation,6,0.5,True,True,False
0,81,5.0,"(29, 35)",taxation,6,0.5,True,True,False
0,82,5.0,"(28, 11)",taxation,6,0.5,True,True,False
0,83,5.0,"(27, 27)",taxation,6,0.5,True,True,False
0,84,5.0,"(11, 13)",taxation,6,0.5,True,True,False
0,85,5.0,"(45, 44)",taxation,6,0.5,True,True,False
0,86,5.0,"(33, 11)",taxation,6,0.5,True,True,False
0,87,5.0,"(41, 0)",taxation,6,0.5,True,True,False
0,88,5.0,"(5, 10)",taxation,6,0.5,True,True,False
0,89,5.0,"(15, 6)",taxation,6,0.5,True,True,False
0,90,5.0,"(11, 31)",taxation,6,0.5,True,True,False
0,91,5.0,"(6, 25)",taxation,6,0.5,True,True,False
0,92,5.0,"(23, 48)",taxation,6,0.5,True,True,False
0,93,5.0,"(27, 49)",taxation,6,0.5,True,True,False
0,94,5.0,"(37, 34)",taxation,6,0.5,True,True,False
0,95,5.0,"(9, 1)",taxation,6,0.5,True,True,False
0,96,5.0,"(37, 8)",taxation,6,0.5,True,True,False
0,97,5.0,"(7, 15)",taxation,6,0.5,True,True,False
0,98,5.0,"(41, 5)",taxation,6,0.5,True,True,False
0,99,5.0,"(32, 15)",taxation,6,0.5,True,True,False
0,100,5.0,"(34, 9)",taxation,6,0.5,True,True,False
0,101,5.0,"(15, 44)",taxation,6,0.5,True,True,False
0,102,5.0,"(18, 25)",taxation,6,0.5,True,True,False
0,103,5.0,"(11, 17)",taxation,6,0.5,True,True,False
0,104,5.0,"(40, 3)",taxation,6,0.5,True,True,False
0,105,5.0,"(35, 23)",taxation,6,0.5,True,True,False
0,106,5.0,"(47, 44)",taxation,6,0.5,True,True,False
0,107,5.0,"(49, 44)",taxation,6,0.5,True,True,False
0,108,5.0,"(28, 32)",taxation,6,0.5,True,True,False
0,109,5.0,"(32, 27)",taxation,6,0.5,True,True,False
0,110,5.0,"(19, 26)",taxation,6,0.5,True,True,False
0,111,5.0,"(26, 48)",taxation,6,0.5,True,True,False
0,112,5.0,"(31, 23)",taxation,6,0.5,True,True,False
0,113,5.0,"(31, 15)",taxation,6,0.5,True,True,False
0,114,5.0,"(25, 39)",taxation,6,0.5,True,True,False
0,115,5.0,"(47, 48)",taxation,6,0.5,True,True,False
0,116,5.0,"(42, 31)",taxation,6,0.5,True,True,False
0,117,5.0,"(25, 10)",taxation,6,0.5,True,True,False
0,118,5.0,"(26, 48)",taxation,6,0.5,True,True,False
0,119,5.0,"(20, 31)",taxation,6,0.5,True,True,False
0,120,5.0,"(31, 35)",taxation,6,0.5,True,True,False
0,121,5.0,"(13, 23)",taxation,6,0.5,True,True,False
0,122,5.0,"(5, 10)",taxation,6,0.5,True,True,False
0,123,5.0,"(45, 36)",taxation,6,0.5,True,True,False
0,124,5.0,"(1, 40)",taxation,6,0.5,True,True,False
0,125,5.0,"(22, 10)",taxation,6,0.5,True,True,False
0,126,5.0,"(44, 42)",taxation,6,0.5,True,True,False
0,127,5.0,"(6, 38)",taxation,6,0.5,True,True,False
0,128,5.0,"(18, 38)",taxation,6,0.5,True,True,False
0,129,5.0,"(25, 31)",taxation,6,0.5,True,True,False
0,130,5.0,"(12, 21)",taxation,6,0.5,True,True,False
0,131,5.0,"(39, 21)",taxation,6,0.5,True,True,False
0,132,5.0,"(42, 17)",taxation,6,0.5,True,True,False
0,133,5.0,"(41, 2)",taxation,6,0.5,True,True,False
0,134,5.0,"(3, 27)",taxation,6,0.5,True,True,False
0,135,5.0,"(15, 22)",taxation,6,0.5,True,True,False
0,136,5.0,"(36, 26)",taxation,6,0.5,True,True,False
