Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(38, 5)",taxation,6,0.25,True,True,False
0,1,5.0,"(15, 49)",taxation,6,0.25,True,True,False
0,2,5.0,"(39, 11)",taxation,6,0.25,True,True,False
0,3,5.0,"(43, 34)",taxation,6,0.25,True,True,False
0,4,5.0,"(44, 40)",taxation,6,0.25,True,True,False
0,5,5.0,"(9, 24)",taxation,6,0.25,True,True,False
0,6,5.0,"(30, 0)",taxation,6,0.25,True,True,False
0,7,5.0,"(8, 42)",taxation,6,0.25,True,True,False
0,8,5.0,"(22, 18)",taxation,6,0.25,True,True,False
0,9,5.0,"(40, 33)",taxation,6,0.25,True,True,False
0,10,5.0,"(13, 4)",taxation,6,0.25,True,True,False
0,11,5.0,"(11, 12)",taxation,6,0.25,True,True,False
0,12,5.0,"(46, 44)",taxation,6,0.25,True,True,False
0,13,5.0,"(23, 26)",taxation,6,0.25,True,True,False
0,14,5.0,"(47, 7)",taxation,6,0.25,True,True,False
0,15,5.0,"(20, 30)",taxation,6,0.25,True,True,False
0,16,5.0,"(39, 31)",taxation,6,0.25,True,True,False
0,17,5.0,"(25, 13)",taxation,6,0.25,True,True,False
0,18,5.0,"(36, 9)",taxation,6,0.25,True,True,False
0,19,5.0,"(43, 17)",taxation,6,0.25,True,True,False
0,20,5.0,"(2, 36)",taxation,6,0.25,True,True,False
0,21,5.0,"(42, 22)",taxation,6,0.25,True,True,False
0,22,5.0,"(29, 9)",taxation,6,0.25,True,True,False
0,23,5.0,"(16, 16)",taxation,6,0.25,True,True,False
0,24,5.0,"(46, 14)",taxation,6,0.25,True,True,False
0,25,5.0,"(28, 49)",taxation,6,0.25,True,True,False
0,26,5.0,"(46, 36)",taxation,6,0.25,True,True,False
0,27,5.0,"(36, 16)",taxation,6,0.25,True,True,False
0,28,5.0,"(37, 17)",taxation,6,0.25,True,True,False
0,29,5.0,"(46, 1)",taxation,6,0.25,True,True,False
0,30,5.0,"(49, 25)",taxation,6,0.25,True,True,False
0,31,5.0,"(8, 27)",taxation,6,0.25,True,True,False
0,32,5.0,"(0, 42)",taxation,6,0.25,True,True,False
0,33,5.0,"(18, 1)",taxation,6,0.25,True,True,False
0,34,5.0,"(1, 27)",taxation,6,0.25,True,True,False
0,35,5.0,"(10, 10)",taxation,6,0.25,True,True,False
0,36,5.0,"(34, 48)",taxation,6,0.25,True,True,False
0,37,5.0,"(12, 30)",taxation,6,0.25,True,True,False
0,38,5.0,"(17, 25)",taxation,6,0.25,True,True,False
0,39,5.0,"(9, 6)",taxation,6,0.25,True,True,False
0,40,5.0,"(47, 23)",taxation,6,0.25,True,True,False
0,41,5.0,"(22, 7)",taxation,6,0.25,True,True,False
0,42,5.0,"(7, 49)",taxation,6,0.25,True,True,False
0,43,5.0,"(6, 47)",taxation,6,0.25,True,True,False
0,44,5.0,"(31, 34)",taxation,6,0.25,True,True,False
0,45,5.0,"(3, 3)",taxation,6,0.25,True,True,False
0,46,5.0,"(14, 23)",taxation,6,0.25,True,True,False
0,47,5.0,"(33, 47)",taxation,6,0.25,True,True,False
0,48,5.0,"(6, 27)",taxation,6,0.25,True,True,False
0,49,5.0,"(19, 22)",taxation,6,0.25,True,True,False
0,50,5.0,"(42, 42)",taxation,6,0.25,True,True,False
0,51,5.0,"(21, 38)",taxation,6,0.25,True,True,False
0,52,5.0,"(34, 15)",taxation,6,0.25,True,True,False
0,53,5.0,"(2, 4)",taxation,6,0.25,True,True,False
0,54,5.0,"(32, 21)",taxation,6,0.25,True,True,False
0,55,5.0,"(48, 25)",taxation,6,0.25,True,True,False
0,56,5.0,"(0, 26)",taxation,6,0.25,True,True,False
0,57,5.0,"(38, 39)",taxation,6,0.25,True,True,False
0,58,5.0,"(39, 15)",taxation,6,0.25,True,True,False
0,59,5.0,"(10, 37)",taxation,6,0.25,True,True,False
0,60,5.0,"(19, 42)",taxation,6,0.25,True,True,False
0,61,5.0,"(23, 23)",taxation,6,0.25,True,True,False
0,62,5.0,"(6, 8)",taxation,6,0.25,True,True,False
0,63,5.0,"(6, 46)",taxation,6,0.25,True,True,False
0,64,5.0,"(37, 48)",taxation,6,0.25,True,True,False
0,65,5.0,"(49, 7)",taxation,6,0.25,True,True,False
0,66,5.0,"(12, 41)",taxation,6,0.25,True,True,False
