Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(29, 6)",taxation,6,0.5,True,True,False
0,1,5.0,"(15, 40)",taxation,6,0.5,True,True,False
0,2,5.0,"(18, 24)",taxation,6,0.5,True,True,False
0,3,5.0,"(16, 4)",taxation,6,0.5,True,True,False
0,4,5.0,"(18, 22)",taxation,6,0.5,True,True,False
0,5,5.0,"(42, 0)",taxation,6,0.5,True,True,False
0,6,5.0,"(0, 34)",taxation,6,0.5,True,True,False
0,7,5.0,"(23, 14)",taxation,6,0.5,True,True,False
0,8,5.0,"(4, 19)",taxation,6,0.5,True,True,False
0,9,5.0,"(17, 15)",taxation,6,0.5,True,True,False
0,10,5.0,"(40, 30)",taxation,6,0.5,True,True,False
0,11,5.0,"(23, 41)",taxation,6,0.5,True,True,False
0,12,5.0,"(40, 25)",taxation,6,0.5,True,True,False
0,13,5.0,"(32, 32)",taxation,6,0.5,True,True,False
0,14,5.0,"(47, 42)",taxation,6,0.5,True,True,False
0,15,5.0,"(24, 0)",taxation,6,0.5,True,True,False
0,16,5.0,"(11, 31)",taxation,6,0.5,True,True,False
0,17,5.0,"(1, 30)",taxation,6,0.5,True,True,False
0,18,5.0,"(41, 27)",taxation,6,0.5,True,True,False
0,19,5.0,"(37, 15)",taxation,6,0.5,True,True,False
0,20,5.0,"(49, 18)",taxation,6,0.5,True,True,False
0,21,5.0,"(48, 37)",taxation,6,0.5,True,True,False
0,22,5.0,"(0, 35)",taxation,6,0.5,True,True,False
0,23,5.0,"(32, 48)",taxation,6,0.5,True,True,False
0,24,5.0,"(20, 26)",taxation,6,0.5,True,True,False
0,25,5.0,"(9, 23)",taxation,6,0.5,True,True,False
0,26,5.0,"(41, 31)",taxation,6,0.5,True,True,False
0,27,5.0,"(47, 30)",taxation,6,0.5,True,True,False
0,28,5.0,"(33, 17)",taxation,6,0.5,True,True,False
0,29,5.0,"(47, 21)",taxation,6,0.5,True,True,False
0,30,5.0,"(11, 48)",taxation,6,0.5,True,True,False
0,31,5.0,"(29, 21)",taxation,6,0.5,True,True,False
0,32,5.0,"(30, 48)",taxation,6,0.5,True,True,False
0,33,5.0,"(44, 35)",taxation,6,0.5,True,True,False
0,34,5.0,"(42, 41)",taxation,6,0.5,True,True,False
0,35,5.0,"(31, 8)",taxation,6,0.5,True,True,False
0,36,5.0,"(23, 39)",taxation,6,0.5,True,True,False
0,37,5.0,"(42, 43)",taxation,6,0.5,True,True,False
0,38,5.0,"(10, 14)",taxation,6,0.5,True,True,False
0,39,5.0,"(11, 8)",taxation,6,0.5,True,True,False
0,40,5.0,"(38, 1)",taxation,6,0.5,True,True,False
0,41,5.0,"(46, 1)",taxation,6,0.5,True,True,False
0,42,5.0,"(33, 17)",taxation,6,0.5,True,True,False
0,43,5.0,"(21, 38)",taxation,6,0.5,True,True,False
0,44,5.0,"(33, 28)",taxation,6,0.5,True,True,False
0,45,5.0,"(25, 1)",taxation,6,0.5,True,True,False
0,46,5.0,"(38, 21)",taxation,6,0.5,True,True,False
0,47,5.0,"(42, 32)",taxation,6,0.5,True,True,False
0,48,5.0,"(45, 44)",taxation,6,0.5,True,True,False
0,49,5.0,"(32, 5)",taxation,6,0.5,True,True,False
0,50,5.0,"(8, 10)",taxation,6,0.5,True,True,False
0,51,5.0,"(9, 36)",taxation,6,0.5,True,True,False
0,52,5.0,"(21, 4)",taxation,6,0.5,True,True,False
