Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(42, 5)",taxation,6,0.75,True,True,False
0,1,5.0,"(15, 29)",taxation,6,0.75,True,True,False
0,2,5.0,"(4, 3)",taxation,6,0.75,True,True,False
0,3,5.0,"(28, 47)",taxation,6,0.75,True,True,False
0,4,5.0,"(1, 14)",taxation,6,0.75,True,True,False
0,5,5.0,"(10, 17)",taxation,6,0.75,True,True,False
0,6,5.0,"(37, 10)",taxation,6,0.75,True,True,False
0,7,5.0,"(48, 26)",taxation,6,0.75,True,True,False
0,8,5.0,"(19, 7)",taxation,6,0.75,True,True,False
0,9,5.0,"(18, 43)",taxation,6,0.75,True,True,False
0,10,5.0,"(45, 38)",taxation,6,0.75,True,True,False
0,11,5.0,"(7, 24)",taxation,6,0.75,True,True,False
0,12,5.0,"(27, 19)",taxation,6,0.75,True,True,False
0,13,5.0,"(33, 21)",taxation,6,0.75,True,True,False
0,14,5.0,"(15, 36)",taxation,6,0.75,True,True,False
0,15,5.0,"(17, 41)",taxation,6,0.75,True,True,False
0,16,5.0,"(22, 32)",taxation,6,0.75,True,True,False
0,17,5.0,"(46, 12)",taxation,6,0.75,True,True,False
0,18,5.0,"(8, 20)",taxation,6,0.75,True,True,False
0,19,5.0,"(32, 7)",taxation,6,0.75,True,True,False
0,20,5.0,"(28, 17)",taxation,6,0.75,True,True,False
0,21,5.0,"(13, 15)",taxation,6,0.75,True,True,False
0,22,5.0,"(2, 32)",taxation,6,0.75,True,True,False
0,23,5.0,"(23, 47)",taxation,6,0.75,True,True,False
0,24,5.0,"(22, 35)",taxation,6,0.75,True,True,False
0,25,5.0,"(36, 24)",taxation,6,0.75,True,True,False
0,26,5.0,"(6, 48)",taxation,6,0.75,True,True,False
0,27,5.0,"(13, 2)",taxation,6,0.75,True,True,False
0,28,5.0,"(2, 2)",taxation,6,0.75,True,True,False
0,29,5.0,"(49, 16)",taxation,6,0.75,True,True,False
0,30,5.0,"(2, 49)",taxation,6,0.75,True,True,False
0,31,5.0,"(27, 17)",taxation,6,0.75,True,True,False
0,32,5.0,"(38, 32)",taxation,6,0.75,True,True,False
0,33,5.0,"(6, 8)",taxation,6,0.75,True,True,False
0,34,5.0,"(28, 33)",taxation,6,0.75,True,True,False
0,35,5.0,"(3, 40)",taxation,6,0.75,True,True,False
0,36,5.0,"(4, 9)",taxation,6,0.75,True,True,False
0,37,5.0,"(30, 16)",taxation,6,0.75,True,True,False
0,38,5.0,"(26, 28)",taxation,6,0.75,True,True,False
0,39,5.0,"(31, 9)",taxation,6,0.75,True,True,False
0,40,5.0,"(9, 45)",taxation,6,0.75,True,True,False
0,41,5.0,"(12, 10)",taxation,6,0.75,True,True,False
0,42,5.0,"(35, 25)",taxation,6,0.75,True,True,False
0,43,5.0,"(14, 36)",taxation,6,0.75,True,True,False
0,44,5.0,"(44, 1)",taxation,6,0.75,True,True,False
0,45,5.0,"(42, 9)",taxation,6,0.75,True,True,False
0,46,5.0,"(33, 43)",taxation,6,0.75,True,True,False
0,47,5.0,"(30, 27)",taxation,6,0.75,True,True,False
0,48,5.0,"(40, 0)",taxation,6,0.75,True,True,False
0,49,5.0,"(32, 44)",taxation,6,0.75,True,True,False
0,50,5.0,"(41, 15)",taxation,6,0.75,True,True,False
0,51,5.0,"(42, 46)",taxation,6,0.75,True,True,False
0,52,5.0,"(0, 33)",taxation,6,0.75,True,True,False
0,53,5.0,"(34, 40)",taxation,6,0.75,True,True,False
0,54,5.0,"(16, 12)",taxation,6,0.75,True,True,False
0,55,5.0,"(43, 47)",taxation,6,0.75,True,True,False
0,56,5.0,"(3, 30)",taxation,6,0.75,True,True,False
0,57,5.0,"(46, 11)",taxation,6,0.75,True,True,False
0,58,5.0,"(34, 23)",taxation,6,0.75,True,True,False
0,59,5.0,"(13, 10)",taxation,6,0.75,True,True,False
0,60,5.0,"(44, 2)",taxation,6,0.75,True,True,False
0,61,5.0,"(18, 32)",taxation,6,0.75,True,True,False
0,62,5.0,"(45, 33)",taxation,6,0.75,True,True,False
0,63,5.0,"(48, 22)",taxation,6,0.75,True,True,False
0,64,5.0,"(38, 17)",taxation,6,0.75,True,True,False
0,65,5.0,"(25, 23)",taxation,6,0.75,True,True,False
0,66,5.0,"(14, 29)",taxation,6,0.75,True,True,False
0,67,5.0,"(7, 27)",taxation,6,0.75,True,True,False
0,68,5.0,"(25, 30)",taxation,6,0.75,True,True,False
0,69,5.0,"(48, 28)",taxation,6,0.75,True,True,False
0,70,5.0,"(16, 33)",taxation,6,0.75,True,True,False
0,71,5.0,"(0, 22)",taxation,6,0.75,True,True,False
0,72,5.0,"(31, 33)",taxation,6,0.75,True,True,False
0,73,5.0,"(0, 34)",taxation,6,0.75,True,True,False
0,74,5.0,"(34, 26)",taxation,6,0.75,True,True,False
0,75,5.0,"(17, 37)",taxation,6,0.75,True,True,False
0,76,5.0,"(13, 44)",taxation,6,0.75,True,True,False
0,77,5.0,"(25, 9)",taxation,6,0.75,True,True,False
0,78,5.0,"(42, 4)",taxation,6,0.75,True,True,False
0,79,5.0,"(37, 49)",taxation,6,0.75,True,True,False
0,80,5.0,"(9, 38)",taxation,6,0.75,True,True,False
0,81,5.0,"(1, 1)",taxation,6,0.75,True,True,False
0,82,5.0,"(12, 14)",taxation,6,0.75,True,True,False
0,83,5.0,"(35, 20)",taxation,6,0.75,True,True,False
0,84,5.0,"(14, 11)",taxation,6,0.75,True,True,False
0,85,5.0,"(19, 23)",taxation,6,0.75,True,True,False
0,86,5.0,"(40, 20)",taxation,6,0.75,True,True,False
0,87,5.0,"(39, 17)",taxation,6,0.75,True,True,False
0,88,5.0,"(37, 43)",taxation,6,0.75,True,True,False
0,89,5.0,"(49, 3)",taxation,6,0.75,True,True,False
0,90,5.0,"(38, 6)",taxation,6,0.75,True,True,False
0,91,5.0,"(22, 32)",taxation,6,0.75,True,True,False
0,92,5.0,"(22, 1)",taxation,6,0.75,True,True,False
0,93,5.0,"(47, 21)",taxation,6,0.75,True,True,False
0,94,5.0,"(46, 19)",taxation,6,0.75,True,True,False
